type,latitude,longitude,left_latitude,left_longitude,right_latitude,right_longitude,node_0_latitude,node_0_longitude,node_1_latitude,node_1_longitude,node_2_latitude,node_2_longitude,node_3_latitude,node_3_longitude,node_4_latitude,node_4_longitude,node_5_latitude,node_5_longitude,node_6_latitude,node_6_longitude,node_7_latitude,node_7_longitude,node_8_latitude,node_8_longitude,node_9_latitude,node_9_longitude
65,25.48892535,51.44984206,25.48895133936179,51.4498944469463,25.488899360619598,51.44978967307637,25.488947007802782,51.449885715787005,25.48894267624326,51.449876984628354,25.48893834468322,51.44986825347032,25.488934013122662,51.44985952231292,25.488929681561586,51.44985079115615,25.48892101843789,51.44983332884449,25.488916686875264,51.44982459768961,25.488912355312124,51.44981586653535,25.48890802374847,51.449807135381725,25.488903692184287,51.44979840422873
66,25.48893325,51.44983723,25.488959389029358,51.44988952548122,25.4889071109521,51.44978493454153,25.488955032525748,51.44988080956611,25.488950676021627,51.44987209365162,25.488946319516995,51.44986337773777,25.488941963011843,51.449854661824546,25.488937606506177,51.44984594591196,25.4889288934933,51.44982851408868,25.488924536986094,51.449819798177984,25.48892018047836,51.44981108226793,25.488915823970125,51.44980236635849,25.488911467461364,51.4497936504497
67,25.48894113,51.44983238,25.488967356321403,51.44988462181968,25.488914903660095,51.449780138203124,25.488962985269115,51.44987591484815,25.488958614216322,51.449867207877254,25.48895424316301,51.449858500906984,25.488949872109192,51.449849793937354,25.48894550105485,51.44984108696836,25.488936758944636,51.44982367303227,25.488932387888752,51.449814966065176,25.48892801683236,51.449806259098715,25.48892364577545,51.44979755213288,25.48891927471803,51.44978884516768
68,25.48894901,51.44982752,25.488975074223575,51.44987986129087,25.488922945757857,51.449775178731834,25.4889707301876,51.449871137740814,25.488966386151112,51.449862414191394,25.488962042114107,51.44985369064259,25.48895769807659,51.449844967094435,25.488953354038554,51.449836243546905,25.488944665960933,51.44981879645373,25.48894032192135,51.449810072908086,25.488935977881248,51.44980134936308,25.488931633840636,51.4497926258187,25.4889272897995,51.44978390227495
69,25.48895692,51.44982273,25.488982759457322,51.44987520788847,25.48893108052401,51.44977025213411,25.488978452882396,51.44986646157216,25.48897414630696,51.44985771525647,25.488969839730995,51.44984896894141,25.488965533154516,51.44984022262698,25.48896122657752,51.44983147631318,25.48895261342196,51.44981398368745,25.488948306843415,51.44980523737553,25.48894400026434,51.449796491064234,25.488939693684745,51.449787744753564,25.488935387104636,51.44977899844352
70,25.48896483,51.44981796,25.488990656865226,51.44987044549888,25.488939003116098,51.44976547452367,25.488986352388984,51.449861697914166,25.488982047912227,51.44985295033008,25.488977743434948,51.44984420274662,25.488973438957153,51.449835455163786,25.488969134478836,51.44982670758158,25.488960525520643,51.44980921241905,25.488956221040777,51.44980046483872,25.488951916560378,51.44979171725902,25.488947612079475,51.449782969679944,25.488943307598046,51.4497742221015
71,25.48897275,51.44981317,25.48899872686582,51.449865564572846,25.48894677311556,51.4497607754498,25.488994397389476,51.44985683214246,25.488990067912617,51.44984809971271,25.488985738435236,51.44983936728359,25.48898140895734,51.4498306348551,25.48897707947893,51.44982190242723,25.48896842052055,51.44980443757339,25.48896409104059,51.449795705147416,25.488959761560107,51.449786972722066,25.48895543207911,51.44977824029735,25.488951102597593,51.449769507873256
72,25.48898064,51.44980834,25.489006771002074,51.44986064042507,25.488954508979386,51.449756039597666,25.48900241583635,51.44985192368598,25.48899806067011,51.44984320694752,25.48899370550335,51.44983449020969,25.488989350336084,51.44982577347249,25.488984995168302,51.44981705673593,25.488976284831185,51.449799623264695,25.48897192966186,51.449790906530026,25.488967574492012,51.44978218979598,25.48896321932165,51.44977347306258,25.488958864150774,51.449764756329806
73,25.48898852,51.4498035,25.489014651000755,51.44985580042931,25.488962388980696,51.449751199593436,25.489010295835246,51.44984708368951,25.48900594066923,51.44983836695035,25.48900158550269,51.44982965021182,25.488997230335645,51.449820933473916,25.488992875168076,51.44981221673664,25.488984164831397,51.449794783264,25.488979809662293,51.449786066528624,25.48897545449266,51.449777349793884,25.488971099322523,51.44976863305976,25.488966744151867,51.44975991632629
74,25.48899641,51.44979867,25.489022507623492,51.44985099088226,25.48897031235795,51.44974634914047,25.489018158020865,51.44984227073364,25.489013808417727,51.44983355058565,25.489009458814067,51.449824830438295,25.489005109209895,51.449816110291565,25.489000759605204,51.449807390145466,25.488992060394278,51.449789949855166,25.488987710788045,51.449781229710965,25.48898336118129,51.44977250956739,25.488979011574028,51.44976378942445,25.488974661966243,51.44975506928215
75,25.4890043,51.44979384,25.489030418306168,51.449846148217894,25.488978181675282,51.44974153180484,25.489026065256425,51.44983743018,25.489021712206174,51.44982871214274,25.4890173591554,51.44981999410611,25.489013006104116,51.44981127607011,25.489008653052313,51.44980255803473,25.488999946947164,51.449785121965895,25.488995593893822,51.44977640393242,25.488991240839955,51.44976768589958,25.488986887785583,51.449758967867375,25.488982534730685,51.449750249835795
76,25.48901219,51.449789,25.489038254238285,51.4498413413094,25.488986125743146,51.44973665871331,25.489033910199858,51.44983261775626,25.48902956616092,51.449823894203746,25.489025222121462,51.44981517065187,25.489020878081494,51.44980644710061,25.489016534041006,51.44979772354999,25.48900784595848,51.449780276450646,25.489003501916446,51.449771552901915,25.488999157873895,51.44976282935382,25.488994813830832,51.449754105806356,25.488990469787243,51.44974538225952
77,25.48902009,51.44978419,25.489046079426117,51.449836576948435,25.488994100555274,51.449731803074236,25.489041747856387,51.44982784578879,25.489037416286145,51.449819114629776,25.48903308471538,51.44981038347139,25.489028753144105,51.44980165231363,25.48902442157231,51.4497929211565,25.48901575842717,51.44977545884414,25.489011426853825,51.449766727688896,25.489007095279963,51.44975799653429,25.489002763705585,51.44974926538031,25.488998432130686,51.449740534226954
78,25.48902799,51.44977938,25.489053966803063,51.44983177463512,25.489002013178325,51.449726985387535,25.489049637337175,51.44982304219436,25.489045307870775,51.44981430975424,25.489040978403857,51.449805577314734,25.489036648936423,51.44979684487586,25.489032319468468,51.44978811243762,25.48902366053101,51.44977064756302,25.48901933106151,51.449761915126665,25.489015001591486,51.44975318269094,25.48901067212095,51.44974445025584,25.489006342649894,51.44973571782137
79,25.4890359,51.44977457,25.489061768459308,51.449827030384355,25.48901003152204,51.44972210963824,25.489057457050716,51.4498182869854,25.48905314564161,51.449809543587065,25.489048834231983,51.44980080018936,25.489044522821843,51.44979205679228,25.48904021141118,51.44978331339583,25.4890315885883,51.4497658266048,25.489027277176085,51.449757083210244,25.48902296576335,51.449748339816296,25.4890186543501,51.44973959642299,25.489014342936326,51.449730853030296
80,25.48904382,51.4497698,25.48906957176852,51.4498223308,25.48901806821277,51.44971726922251,25.4890652798084,51.4498135756651,25.48906098784776,51.44980482053083,25.4890566958866,51.44979606539719,25.48905240392492,51.44978731026416,25.489048111962717,51.449778555131765,25.48903952803676,51.44976104486885,25.489035236073,51.449752289738335,25.489030944108723,51.44974353460844,25.489026652143924,51.44973477947917,25.489022360178602,51.449726024350525
81,25.48905174,51.44976504,25.489077491767205,51.44981757080426,25.489025988214088,51.44971250921826,25.489073199807297,51.44980881566865,25.48906890784688,51.44980006053367,25.489064615885937,51.449791305399316,25.489060323924477,51.44978255026559,25.4890560319625,51.44977379513248,25.489047448036978,51.44975628486815,25.489043156073443,51.44974752973692,25.489038864109382,51.44973877460632,25.489034572144803,51.449730019476334,25.489030280179705,51.44972126434699
82,25.48905966,51.44976027,25.489085344957736,51.44981284093556,25.489033975023524,51.449707699086915,25.489081064132748,51.44980407911141,25.48907678330724,51.44979531728788,25.48907250248121,51.44978655546497,25.48906822165466,51.44977779364269,25.489063940827588,51.449769031821035,25.489055379171887,51.449751508179595,25.489051098343257,51.44974274635981,25.489046817514105,51.44973398454065,25.489042536684433,51.449725222722115,25.48903825585424,51.449716460904206
83,25.4890676,51.44975553,25.48909323062285,51.44980813347488,25.489041969358386,51.449702926547545,25.489088958853678,51.449799366227516,25.489084687083988,51.44979059898076,25.489080415313765,51.44978183173463,25.489076143543034,51.44977306448913,25.489071871771774,51.44976429724425,25.489063328227697,51.44974676275636,25.489059056454877,51.44973799551335,25.489054784681535,51.44972922827097,25.48905051290767,51.44972046102921,25.489046241133288,51.44971169378807
84,25.48907553,51.44975078,25.489101173119852,51.44980337600301,25.48904988686139,51.44969818401945,25.489096899267846,51.44979461000095,25.48909262541532,51.449785843999514,25.489088351562266,51.4497770779987,25.4890840777087,51.44976831199851,25.489079803854608,51.449759545998944,25.489071256144868,51.449742014001686,25.489066982289213,51.44973324800399,25.489062708433035,51.44972448200692,25.48905843457634,51.449715716010466,25.489054160719125,51.449706950014644
85,25.48908346,51.44974604,25.48910903629456,51.44979867592482,25.489057883686648,51.449693404097594,25.489104773580102,51.44978990326913,25.48910051086513,51.449781130614056,25.489096248149625,51.44977235795961,25.489091985433607,51.44976358530578,25.48908772271706,51.449754812652586,25.48907919728241,51.44973726734805,25.489074934564304,51.449728494696714,25.489070671845667,51.449719722046,25.48906640912652,51.44971094939591,25.48906214640684,51.44970217674644
86,25.48909141,51.44974131,25.489116931869898,51.449793978339834,25.4890658881113,51.449688641682535,25.48911267822622,51.44978520028164,25.489108424582025,51.44977642222407,25.4891041709373,51.449767644167125,25.489099917292055,51.44975886611079,25.48909566364629,51.44975008805508,25.48908715635319,51.449732531945536,25.489082902705853,51.449723753891696,25.489078649057998,51.44971497583847,25.48907439540962,51.44970619778587,25.489070141760717,51.449697419733894
87,25.48909935,51.44973659,25.489124850908016,51.44978927080303,25.48907384907317,51.44968390921933,25.489120600757982,51.449780490667635,25.489116350607436,51.44977171053287,25.489112100456357,51.44976293039873,25.489107850304762,51.4497541502652,25.48910360015264,51.44974537013229,25.489095099846836,51.44972780986834,25.48909084969315,51.449719029737295,25.489086599538936,51.44971024960687,25.4890823493842,51.44970146947707,25.489078099228948,51.44969268934789
88,25.4891073,51.44973187,25.48913274644035,51.44978458312042,25.48908185354081,51.44967915690191,25.489128505368267,51.4497757975988,25.489124264295658,51.4497670120778,25.48912002322253,51.44975822655742,25.48911578214888,51.44974944103766,25.4891115410747,51.44974065551852,25.489103058924776,51.4497230844821,25.48909881784903,51.44971429896483,25.48909457677276,51.449705513448166,25.48909033569597,51.44969672793212,25.48908609461865,51.44968794241671
89,25.48911525,51.44972717,25.489140620957055,51.4497799277589,25.489089879024075,51.44967441226339,25.48913639246552,51.44977113479754,25.48913216397347,51.449762341836795,25.489127935480887,51.44975354887667,25.489123706987783,51.449744755917166,25.48911947849415,51.44973596295827,25.489111021505323,51.44971837704236,25.489106793010126,51.449709584085326,25.489102564514397,51.44970079112892,25.48909833601815,51.449691998173115,25.48909410752137,51.449683205217944
90,25.48912321,51.44972248,25.48914865646128,51.449775193114995,25.489097763519887,51.44966976690733,25.489144415385702,51.44976640759428,25.48914017430961,51.44975762207419,25.489135933232994,51.44974883655471,25.48913169215586,51.44974005103585,25.48912745107819,51.44973126551761,25.48911896892129,51.449713694483,25.489114727842054,51.44970490896662,25.4891104867623,51.44969612345087,25.48910624568202,51.449687337935735,25.489102004601214,51.44967855242122
91,25.48913115,51.44971775,25.489156780587045,51.44977035352411,25.489105519394194,51.44966514649832,25.48915250882384,51.44976158626854,25.489148237060114,51.449752819013575,25.48914396529587,51.449744051759254,25.4891396935311,51.44973528450554,25.48913542176581,51.44972651725246,25.489126878233662,51.449708982748156,25.489122606466815,51.44970021549695,25.489118334699437,51.449691448246355,25.489114062931545,51.44968268099639,25.48910979116313,51.44967391374704
92,25.48913908,51.44971299,25.489164819216654,51.449765528390984,25.489113340764636,51.44966045163153,25.489160529348506,51.44975677199092,25.489156239479847,51.44974801559149,25.489151949610665,51.44973925919268,25.489147659740965,51.449730502794495,25.489143369870742,51.44972174639693,25.48913479012874,51.4497042336037,25.489130500256962,51.44969547720801,25.489126210384658,51.449686720812956,25.489121920511842,51.44967796441852,25.4891176306385,51.44966920802471
93,25.489147,51.44970822,25.48917282686356,51.44976070557944,25.48912117311777,51.44965573444311,25.489168522387594,51.449751957981306,25.48916421791111,51.44974321038379,25.48915991343411,51.44973446278691,25.489155608956597,51.449725715190645,25.489151304478558,51.44971696759501,25.489142695520925,51.44969947240562,25.489138391041333,51.44969072481186,25.48913408656122,51.44968197721874,25.48912978208059,51.449673229626235,25.489125477599437,51.44966448203436
94,25.48915491,51.44970343,25.489180845256726,51.449755849944104,25.489128974724643,51.449651010078526,25.48917652271523,51.44974711328518,25.489172200173222,51.44973837662689,25.489167877630692,51.44972963996923,25.489163555087643,51.44972090331219,25.48915923254408,51.44971216665578,25.4891505874554,51.44969469334485,25.489146264910286,51.44968595669033,25.489141942364647,51.449677220036435,25.4891376198185,51.44966848338317,25.489133297271827,51.44965974673054
95,25.48916281,51.44969862,25.489188820138608,51.449750994393064,25.48913679984279,51.44964624562961,25.489184485116798,51.44974226532599,25.48918015009447,51.44973353625953,25.489175815071626,51.4497248071937,25.489171480048267,51.4497160781285,25.48916714502439,51.44970734906394,25.489158474975085,51.449689890936696,25.48915413994966,51.44968116187402,25.48914980492372,51.44967243281197,25.48914546989726,51.44966370375055,25.489141134870277,51.449654974689764
